55894,ref,journal article,"Estudo palinilogico de sedimentos da Bacia de Ico, Cretaceo do Estado do Ceara, Brasil",1990,M. R.,de Lima,,,,,,"Bol. IG Usp, Ser. Cient",,,,,,,21,,35,46,Portugese,,"auth,class"
75173,ref,book,Conchyliologie systématique et classification méthodique des coquilles,1808,P.,de Montfort,,,,,,"Les Coquilles dissivalves, multivalves et bivalves",,,,,,,1,,lxxxvii,409,English,,auth
13736,ref,book/book chapter,Radiolarians in the sedimentary record,2001,P.,De Wever,P.,Dumitrica,"J.P. Caulet, C. Nigrini, M. Caridroit",,,London (Gordon & Breach Sc),,,,,,,,,1,533,English,,"auth,class"
55498,ref,book,"Cretaceous (Albian–?early Santonian) palynology and stratigraphy of the Abu Tunis 1x borehole,northern Western Desert, Egypt",2014,A. S.,Deaf,I. C.,Harding,J. E. A. Marshall,,,Palynology,,,,,,,38,1,51,77,English,,"auth,class"
82754,ref,journal article,New physaloid fruit-fossil species from early Eocene South America,2020,R.,Deanna,P.,Wilf,M. A. Gandolfo,,,American Journal of Botany,,,,,,,107,12,1749,1762,English,https://doi.org/10.1002/ajb2.1565,"auth,class"
61848,ref,journal article,The evolution of the Great Barrier Reef during the Last Interglacial Period,2017,B.,Dechnik,J. M.,Webster,"G. E. Webb, L. Nothdurft, A. Dutton, J. -C. Braga, J. Zhao, S. Duce, J. Sadler",,,Global and Planetary Change,,,,,,,149,,53,71,English,,auth
73436,ref,journal article,Sur les nannofossiles calcaires et leur systématique,1959,G.,Deflandre,,,,,,Revue de Micropaléontologie,,,,,,,2,,127,152,French,,auth
86008,ref,journal article, Microfossiles des silex crétacés. Deuxième partie. Flagellés incertae sedis. Hystrichosphaeridés. Sarcodinés. Organismes divers,1937,G.,Deflandre,,,,,,Annales de paléontologie,,,,,,,26,,51,103,French,,auth
57038,ref,journal article,Revistion of some Lower Cretaceous microspores from Belgium,1963,A.,Delcourt,M. E.,Dettmann,N. F. Hughes,,,Palaeontology,,,,,,,6,2,282,292,English,,"auth,class"
39404,ref,book/book chapter,Taxonomy and biogeography of seagrasses,2006,C.,den Hartog,J.,Kuo,,"A. W. D. Larkum, R. J. Orth, C. M. Duarte",,"Seagrasses: Biology, Ecology and Conservation",,,,,,,,,1,23,English,,class
82997,ref,journal article,Ulmus leaves and fruits from the Early-Middle Eocene of northwestern North America: systematics and implications for character evolution within Ulmaceae,2005,T.,Denk,R.,Dillhoff,,,,Canadian Journal of Botany,,,,,,,83,12,1663,1681,English,10.1139/b05-122,"auth,class"
73679,ref,journal article,Fossil diatoms from Colebrook Island,1958,T.V.,Desikachary,C.L.,Maheshwari,,,,Journal of the Indian Botanical Society,,,,,,,37,1,27,41,English,,auth
53369,ref,journal article,Angiosperm pollen from Albian to Turonian sediments of Eastern Australia,1973,M. E.,Dettmann,,,,,,Special publications of the geological Society of Australia,,,,,,,,4,3,34,English,,"auth,class"
53370,ref,journal article,Upper Mesozoic microfloras from South-Eastern,1963,M. E.,Dettmann,,,,,,Procidings of Royal Society of Victoria,,,,,,,,77,1,176,English,,"auth,class"
55557,ref,journal article,"Early Cretaceous palynoflora of subsurface strata correlative with the Koonwarra Fossil Bed, Victoria",1986,M. E.,Dettmann,,,,,,Mem. Ass. Auslralas. Palaeontols,,,,,,,3,,79,110,English,,"auth,class"
56101,ref,book/book chapter,Antarctica: Cretaceous cradle of austral temperate rainforests?,1989,M. E.,Dettmann,,,,J. A. Crame ,,Origins and Evolution of the Antarctic Biota,,,,,,,47,,89,105,English,,auth
57713,ref,journal article,Taxonomy of some Cretaceous spore and pollen grains from Eastern Australia,1968,M. E.,Dettmann,G.,Playford,,,,Proceedings of the Royal Society of Victoria,,,,,,,81,,69,94,English,,"auth,class"
49455,ref,journal article,"Cretaceous palynomorphs from the James Ross Island area, Antarctica - A pilot Study",1987,M. E.,Dettmann,M. R. A.,Thomson,,,,British Antarctic Survey Bulletin,,,,,,,,77,13,59,English,,"auth,class"
86049,ref,journal article,"Veryhachium, genre nouveau d'hystrichosphères du Primaire",1954,J.,Deunff,,,,,,Compte rendu sommaire des séances de la Societe géologique de France,,,,,,,,13,305,306,French,,auth
83102,ref,journal article,"Nuphar carlquistii sp. nov. (Nymphaeaceae): A Water Lily from the Latest Early Eocene, Republic, Washington",2015,M.,DeVore,W.,Taylor,K. Pigg,,,International Journal of Plant Sciences,,,,,,,176,4,365,377,English,10.1086/680482,"auth,class"
27966,ref,journal article,"Grupo Bauru: uma unidade continental do Cretáceo no Brasil – concepções baseadas em dados micropaleontológicos, isotópicos e estratigráficos [Bauru Group: a continental unit from the Cretaceous of Brazil – concepts based on micropaleontological, isotopic, and stratigraphic data]",2001,D.,Dias-Brito,E. A.,Musacchio,"J. C. de Castro, M. d. S. A. S. Maranhão, J. M. Suárez, R. Rodrigues",,,Revue de Paléobiologie,,,,,,,20,1,245,304,Portugese,,"auth,class"
49972,ref,book,Im Reich der Meerengel. Der Nusplinger Plattenkalk und seine Fossilien,2011,G.,Dietl,G.,Schweigert,,,,,,,,,,,,,,,German,,"auth,class"
76128,ref,book,"Flora der gegend um Berlin; oder, Aufzählung und beschreibung der in der mittelmark wild wachsenden und angebauten pflanzen. Mit einer vorrede begleitet von H.F. Link. Theil i. Phanerogamen",1824,A.,Dietrich,,,,,,,,,,,,,,,,,German,,auth
27506,ref,book/book chapter,"Fossil plants from the Union Chapel Mine, Alabama",2005,D. L.,Dilcher,T. A.,Lott,B. J. Axsmith,,,Alabama Paleontological Society Monograph,,,,,,,1,,153,168,English,,"auth,class"
83103,ref,journal article,"The Eocene Thomas Ranch flora, Allenby Formation, Princeton, British Columbia, Canada",2013,R.,Dillhoff,T.,Dillhoff,"D. Greenwood, M. DeVore, K. Pigg",,,Botany,,,,,,,91,8,514,529,English,10.1139/cjb-2012-0313,"auth,class"
57671,ref,journal article,Algumas especies novas de graos de polen do Cretaceo Inferior do Nordeste do Brasil,1994,R.,Dino,,,,,,Boletim de geociencias da Petrobrás,,,,,,,,,257,263,Portugese,,auth
71506,ref,serial monograph,"Keuper (Triassic) Flora from Middle Asia (Madygen, Southern Fergana)",1995,I. A.,Dobruskina,,,,,,Bulletin of the New Mexico Museum of Natural History & Science,,,,,,,5,,1,49,English,,"auth,class"
81313,ref,journal article,Materialy po radiolyariyam severo-zapadnoy chasti tikhogo okeana,1952,V. A.,Dogiel',V. V.,Reshetnyak,,,,Issledovaniia dal'nevostochnykh morei SSSR,,,,,,,3,,5,36,Russian,,"auth,class"
48058,ref,journal article,Palynology of the Marambio Group (Upper Cretaceous) of northern Humps Island,1992,P. J. D.,Dolding,,,,,,Antartic Science,,,,,,,4,3,311,326,English,,"auth,class"
88559,ref,journal article,Die sporenpaläontologische Gliederung des Wealden in Westmecklenburg (Struktur Werle),1965,H.,Döring,,,,,,"Mitteilungen aus dem Zentralen Geologischen Institut, Berlin",,,,,,,47,,1,118,German,,"auth,class"
30642,ref,journal article,A Foraminiferal fauna from the Kaiatan Stage (Upper Eocene) of New Zealand,1948,J. M.,Dorreen,,,,,,Journal of Paleontology,,,,,,,22,3,281,300,English,,"auth,class"
45836,ref,book,Prosyllabus Tracheophytorum. Tentamen Systematis Plantarum Vascularium,2001,A. B.,Doweld,,,,,,,,,,,,,,,,,English,,class
45840,ref,journal article,"Jurinodendron-a New Replacement Name for Cyclostigma S. Haughton ex 0. Heer, 1871 (Lycopodiophyta)",2001,A. B.,Doweld,,,,,,Paleontologicheskii Zhurnal,,,,,,,2001,2,109,112,Russian,,"auth,class"
45845,ref,journal article,"Annulina M.F. Neuburg: Illegitimate generic name replaced by Umbellaphyllites Rasskazova, 1961 (Equisetophyta)",2002,A. B.,Doweld,,,,,,Paleontologicheskii Zhurnal,,,,,,,2002,2,102,104,Russian,,auth
45888,ref,journal article,"Proposal to conserve the name Bucklandia Brongn. against Bucklandia Sternb. and Conites (fossil Gymnospermae, Cycadeoideopsida)",2012,A. B.,Doweld,,,,,,Taxon,,,,,,,61,,1131,1132,English,,class
45937,ref,journal article,"Proposals to conserve the name Vertebraria Royle ex McCoy (fossil Gymnospermae, Glossopteridales) against Vertebraria Roussel (Rhodymeniophyta) and Sphenophyllum indicum (V. indica) against V. australis and Clasteria australis",2012,A. B.,Doweld,,,,,,Taxon,,,,,,,61,,1129,1131,English,,"auth,class"
47232,ref,journal article,"(2152–2174) Proposals to conserve the names Abiespollenites, Alatisporites, Apiculatasporites, Cicatricosisporites, Densosporites, Elongatosporites, Faguspollenites, Gnetaceaepollenites, Granulatisporites, Juglanspollenites, Palaeoavena, Piceaepollenites, Poacordaites, Pseudoaraucaria, Quercipollenites, Sabalpollenites, Sequoiapollenites, Setosisporites, Sparganiaceaepollenites, Tuberculatisporites, Ulmipollenites, Valvisporites, Verrucosisporites (fossil plants), all hyphenated when published, with these spellings",2013,A. B.,Doweld,,,,,,Taxon,,,,,,,62,3,638,642,English,,auth
47438,ref,journal article,"Lower Jurassic carbonate succession between Predole and Mlačevo, Central Slovenia",2009,S.,Dozet,,,,,,Materials and Geoenvironment,,,,,,,56,2,164,193,English,,"auth,class"
78463,ref,journal article,"Some Eocene and Oligocene phytoplankton from the Gulf Coast, U.S.A.",1967,W.S.,Drugg,A.R. Jr.,Loeblich,,,,Tulane Studies in Geology,,,,,,,5,4,181,194,English,,auth
72233,ref,journal article,Some fossil plants from the Gondwana beds of Uganda,1932,A. L.,Du Toit,,,,,,Annals of the South African Museum,,,,,,,28,,395,406,English,,"auth,class"
42195,ref,journal article,New Mesozoic and early Cenozoic spicular Nassellaria and Nassellaria-like Radiolaria,2004,P.,Dumitrica,,,,,,Revue de micropaléontologie,,,,,,,47,,193,224,English,10.1016/j.revmic.2004.10.002,class
42386,ref,journal article,Middle Triassic Spicular Radiolaria,1982,P.,Dumitrica,,,,,,Revista Española de Micropaleontología,,,,,,,14,,401,428,English,,auth
32639,ref,journal article,Contribution to the radiolarian fauna of the Middle Triassic of the southern Alps,1980,P.,Dumitrica,H.,Kozur,H. Mostler,,,Geologisch-Paläontologische Mitteilungen Innsbruck,,,,,,,10,1,1,46,English,,"auth,class"
45893,ref,book,,1829,B. C.,Dumortier,,,,,,"Analyse des Familles des Plantes, avec l’indication des principaux genres qui s’y rattachent",,,,,,,,,,,French,https://doi.org/10.5962/bhl.title.443,"auth,class"
71959,ref,journal article,"The geology of Texas, volume III. Upper Paleozoic ammonites and fusulinids, part 2. Permian Fusulinidae of Texas",1937,C. O.,Dunbar,J. W.,Skinner,,,,The University of Texas Bulletin,,,,,,,3701,,517,825,English,,auth
48067,ref,journal article,"Upper Cretaceous floras of King George Island, West Antarctica, and their palaeoenvironmental and phytogeographic implications",2000,T. L.,Dutra,D. J.,Batten,,,,Cretaceous Research,,,,,,,,21,181,209,English,10.1006/cres.2000.0221,auth
82813,ref,journal article,"Late Cretaceous aquatic vegetation: Tolmania aquatica gen. et sp. nov., from southern Alberta, Canada",2022,N.L.,Edmonds,R.A.,Stockey,G.W. Rothwell,,,International Journal of Plant Sciences,,,,,,,183,7,567,575,English,10.1086/721261,"auth,class"
80756,ref,journal article,Key species of New Zealand calcareous nannofossils,1973,A.R.,Edwards,,,,,,New Zealand Journal of Geology and Geophysics,,,,,,,16,,68,89,English,,"auth,class"
86815,ref,journal article,A new Late Cretaceous (late Campanian to early Maastrichtian) wood flora from southern Patagonia,2016,V. M.,Egerton,C. J.,Williams,K. J. Lacovara,,,"Palaeogeography, Palaeoclimatology, Palaeoecology",,,,,,,441,2,305,316,English,https://doi.org/10.1016/j.palaeo.2015.07.011,"auth,class"
75376,ref,journal article,Nachricht des Hrn Agassiz in Neuchatel über den ebenfalls aus mikroskopichen Kiesel-Organismen gebildeten Polirschiefer von Oran in Afrika vor,1837,C. G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,,,59,61,German,,auth
75382,ref,journal article, Uber die mikroskopischen kieselschaligen Polycystinen als machtige Gebirgsmasse von Barbados und uber das Verhaltniss der aus mehr als 300 neuen Arten bestehenden ganz eigenthumlichen Formengruppe jener Felsmasse zu den jetzt lebenden Tieren und zur,1847,C. G.,Ehrenberg,,,,,,Bericht uber die zu Bekanntmachung geeigneten Verhandlungen der Koniglichen Preussische Akademie der Wissenschaften zu Berlin,,,,,,,,,41,60,English,,"auth,class"
75483,ref,journal article,"Einige vorläufige Resultate seiner Untersuchungen der ihm von der Südpolreise des Capitain Rofs, so wie von den Herren Schayer und Darwin zugekommenen Materialien über das Verhalten des kleinsten lebens in den Oceanen und den gröfsten bisher zugänglichen Tiefen des Weltmeers",1844,C. G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,,,182,207,German,,auth
75665,ref,book,"Organisation, Systematik, und geographisches Verhältnis der Infusionstierchen",1830,C. G.,Ehrenberg,,,,,,"Druckerei dei Koningliche Akademie der Wissenschaften. t. I–VIII, F. Dümmler",,,,,,,,,108,,German,,"auth,class"
75904,ref,journal article,"Über die verbreitung des jetzt wirkenden kleinsten organischen lebens in Asien, Australien und Afrika und über die vorherrschende bildung auch des oolithkalkes der Juraformation aus kleinen polythalamischen thieren",1843,C. G.,Ehrenberg,,,,,,"Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Konigl, Preuss, Akademie der Wissenschaften zu Berlin",,,,,,,,,100,106,German,,auth
73670,ref,journal article,Neue Untersuchungen über das kleinste Leben als geologisches Moment,1845,C.G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,1845,,53,87,English,,"auth,class"
73677,ref,journal article,"Untersuchungen über die kleinsten Lebensformen im Quellenlande des Euphrats und Araxes, so wie über eine an neuen Formen sehr reiche, marine Tripelbildung von den Bermuda-Inseln",1844,C.G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,1844,,253,"275 ,1 pl.",English,,auth
73712,ref,journal article,Mittheilungen über 2 neue asiatische Lager fossiler Infusorien-Erden aus dem russischen Trans-Kaukasien (Grusien) und Sibirien,1843,C.G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,1843,,43,49,English,,"auth,class"
73738,ref,journal article,Über noch zahlreich jetzt lebende Thierarten der Kreidebildung und den Organismus der Polythalamien,1840,C.G.,Ehrenberg,,,,,,Berlin 1840,,,,,,,,,"94pp, 4pls",,English,,auth
73740,ref,journal article,Über die Entwicklung und Lebensdauer der Infusionsthiere; nebst ferneren Beiträgen zu einer Vergleichung ihrer organischen Systeme,1832,C.G.,Ehrenberg,,,,,,Abhandlungen der Königlichen Akademie der Wissenschaften zu Berlin,,,,,,,1831,,1,154,English,,"auth,class"
73782,ref,journal article,"Über ein aus fossilen Infusorien bestehendes, 1832 zu Brod verbacknes Bergmehl von der Grenzen Lapplands in Schweden",1837,C.G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,1837,,43,45,English,,auth
73789,ref,journal article,Mittheilung über 2 neue Lager von Gebirgsmassen aus Infusorien als Meeres-Absatz in Nord-Amerika und eine Vergleichung derselben mit den organischen Kreide-Gebilden in Europa und Afrika,1844,C.G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,1844,,57,97,English,,"auth,class"
73810,ref,journal article,Über die Bildung der Kreidefelsen und des Kreidemergels durch unsichtbare Organismen,1839,C.G.,Ehrenberg,,,,,,"Abhandlungen der Königlichen Akademie der Wissenschaften zu Berlin, Physikalische Klasse",,,,,,,1839,,59,147,English,,"auth,class"
76240,ref,journal article,Characteristik von 274 neuen Arten von Infusorien,1840,C.G.,Ehrenberg,,,,,,Bericht über die zur Bekanntmachung geeigneten Verhandlungen der Königlich-Preussischen Akademie der Wissenschaften zu Berlin,,,,,,,,,197,219,English,,"auth,class"
56200,ref,journal article,"Upper Cretaceous to Neogene palynology of the Melut Basin, Southeast Sudan",2008,A.,Eisawi,E.,Schrank,,,,Palynology,,,,,,,32,,101,129,English,,"auth,class"
46944,ref,journal article,"Palynozonation of the Cretaceous to Lower Paleogene Strata of the Muglad Basin, Sudan",2012,A. A. M.,Eisawi,A. B.,Ibrahim,"O. B. A. Rahim, E. Schrank",,,Palynology,,,,,,,36,2,191,207,English,,"auth,class"
55559,ref,journal article,"Aptian to Cenomanian palynomorphs from the Qarun 2-1 borehole, Western Desert, Egypt",1993,S. Y. M.,El Beialy,,,,,,Qatar University Science Journal,,,,,,,13,2,152,160,English,,"auth,class"
46481,ref,journal article,New Calcareous Algae from the Arabian Peninsula,1957,G. F.,Elliott,,,,,,Micropaleontology,,,,,,,3,3,227,230,English,,"auth,class"
69390,ref,book,,1856,E.,Emmons,,,,,,Geological Report of the Midland Counties of North Carolina,,,,,,,,,xx,351,English,,auth
67985,ref,journal article,A new marattiaceous fern from the Lower Jurassic of Patagonia (Argentina): the renaissance of Marattiopsis,2015,I. H.,Escapa,B.,Bomfleur,"N. R. Cuneo, R. Scasso",,,Journal of Systematic Palaeontology ,,,,,,,8,,677,689,English,,class
86060,ref,journal article,"Late Maastrichtian to Danian organic-walled dinoflagellate cysts and calcareous nannofossils from eastern Austral Basin, Patagonia, Argentina",2020,M. S. G.,Estebenet,M. V.,Guler,J. P. Pérez Panera,,,Review of Palaeobotany and Palynology,,,,,,,285,2,1,18,English,https://doi.org/10.1016/j.revpalbo.2020.104342,"auth,class"
88513,ref,journal article,"Palmoxylon enochii sp. nov. de la Formación Olmos (Campaniano superior-Maastrichtiano inferior), Coahuila, México",2009,E.,Estrada-Ruiz,S. R. S.,Cevallos-Ferriz,,,,Ameghiniana,,,,,,,46,4,577,585,English,,"auth,class"
72311,ref,journal article,Report on Phyto-Palaeontological Investigations of the Fossil Flora of Sheppey,1880,C. B.,Ettinghausen,,,,,,Proceedings of the Royal Society of London,,,,,,,29,,388,396,English,,auth
44237,ref,journal article,"Late Miocene ostracod assemblages from eastern Mediterranean coral reef complexes (central Crete, Greece)",2008,C.,Faranda,P.,Cipollari,"D. Cosentino, E. Gliozzi, G. Pipponzi",,,Revue de micropaléontologie,,,,,,,,51,287,308,English,,"auth,class"
10811,ref,journal article,"Contributions towards the knowledge of the fossil flora in India. I. On some fossil plants from the Damuda Series in the Raniganj Coalfield,collected by Mr. J. Wood-Mason.",1876,O.,Feistmantel,,,,,,"Journal of the Asiatic Society of Bengal, Part 2, Natural science",,,,,,,45 pt2 (4),Contr. 19,329,382,English,,auth
42537,ref,journal article,"Mid-Late Devonian calcified marine algae and cyanobacteria, south China",2010,Q.,Feng,Y. M.,Gong,R. Riding,,,Journal of Paleontology,,,,,,,84,4,569,587,English,,"auth,class"
32433,ref,journal article,"Uppermost Changxingian (Permian) radiolarian fauna from southern Guizhou, southwestern China",2002,Q.,Feng,S.,Gu,,,,Journal of Paleontology,,,,,,,76,5,797,809,English,,"auth,class"
32439,ref,journal article,Radiolarian evolution during the latest Permian in south China,2007,Q.,Feng,W.,He,"S. Gu, Y. Meng, Y. Jin, F. Zhang",,,Global and Planetary Change,,,,,,,55,,177,192,English,,"auth,class"
77546,ref,journal article,"Taxonomy of order Latentifistularia (Radiolaria) from the latest Permian in southern Guangxi, China",2006,Q.,Feng,W.,He,"S. Zhang, S. Gu",,,Journal of Paleontology,,,,,,,80,5,826,848,English,,"auth,class"
30578,ref,journal article,Early Carboniferous radiolarians from north-west Thailand: paleogeographical implications,2004,Q.,Feng,D.,Helmcke,"C. Chonglakmani, R. Ingavat-Helmcke, B. Liu",,,Palaeontology,,,,,,,47,2,377,393,English,,class
77555,ref,journal article,Latest Permian Palaeolithocycliidae (Radiolaria) from South China,2009,Q.,Feng,Y.,Mei,S. Crasquin,,,Revue de Micropaleontologie,,,,,,,52,,141,148,English,,"auth,class"
32524,ref,journal article,Middle and Late Triassic radiolarians from northern Tibet: implications for the Bayan Har Basin evolution,2009,Q.,Feng,Z.,Yang,"X. Li, S. Crasquin",,,Geobios,,,,,,,42,,581,601,English,,"auth,class"
32452,ref,journal article,"Middle Triassic radiolarian fauna from southwest Yunnan, China",2001,Q.,Feng,Z.,Zhang,M. Ye,,,Micropaleontology,,,,,,,47,3,173,204,English,,"auth,class"
73167,ref,journal article,"New Zealand Foraminifera: The Occurrence of Rzehakina, Hantkenina, Rotaliatina, and Zeauvigerina",1939,H. J.,Finlay,,,,,,The Wellington Philosophical Society,,,,,,,,,534,543,English, http://rsnz.natlib.govt.nz/volume/rsnz_68/rsnz_68_04_003860.html,auth
62052,ref,journal article,"Fisherites n. gen. reticulatus (Owen, 1844), a New Name for Receptaculites oweni Hall, 1861",1979,S. C.,Finney,M. H.,Nitecki,,,,Journal of Paleontology,,,,,,,53,3,750,753,English,,"auth,class"
32631,ref,serial monograph,"Geologie, Paleontologie et Paleoecologie du Bathonien au sud-ouest du Massif Ardennais",1969,J. -C.,Fischer,,,,,,"Memoires du Museum National D'Histoire Naturelle, Nouvelle Serie, Serie C, Sciences de la terre",,,,,,,20,,1,319,French,,"auth,class"
46094,ref,journal article,The Tertiary fossil Conifers of South Chile and their Phytogeographical significance. With a review of the fossil conifers of southern lands,1940,R.,Florin,,,,,,Kungl. Svenska Vetenskapsakademiens handlingar,,,,,,,19,2,3,113,English,,auth
9717,ref,journal article,"A Middle Permian calcisponge/algal/cement reef: Straza near Bled, Slovenia",1984,E.,Flügel,V.,Kochansky-Devidé,A. Ramovs,,,Facies,,,,,,,10,,179,256,,,"auth,class"
42086,ref,journal article,"Biostratigraphic subdivision and correlation of uppermost Carboniferous/Lower Permian sediments in the southern Alps: fusulinoidean and conodont faunas from the Carnic Alps (Austria/Italy), Karavanke Mountains (Slovenia), and southern Urals (Russia)",2002,H. C.,Forke,,,,,,Facies,,,,,,,47,,201,275,English,,"auth,class"
81192,ref,book chapter,"Flora Ægyptiaco-Arabica sive descriptiones plantarum quas per ægytum inferiorem et arabiam felicem detexit, illustravit Petrus Forskål",1775,P.,Forskål,,,,,,Post mortem auctoris edidit Carsten Niebuhr,,,,,,,17,,1,219,English,,"auth,class"
13548,ref,journal article,Mass spawning in ancient reef communities: Evidence from Late Paleozoic phylloid algae,2002,G. T. W.,Forsythe,R.,Wood,J. A. D. Dickson,,,Palaios,,,,,,,17,6,615,621,,,"auth,class"
75622,ref,journal article,Contribuzioni diatomologiche. XII. Metodo di classificazione delle Bacillariee Immobili fondato sull'affinità morfologica dei frustoli ed in relazione con I'evoluzione dell'auxospora,1912,A.,Forti,,,,,,Atti Reale Ist. Veneto Sci. Lett. Arti ,,,,,,,71,2,679,731,Italian,,class
85140,ref,journal article,Catalogue of the diatom genera,1999,E.,Fourtanier,J. P.,Kociolek,,,,Diatom Research,,,,,,,14,1,1,190,English,10.1080/0269249X.1999.9705462,auth
9719,ref,journal article,"Oligocene coral and algal reef and related facies of Valzemola (Savona, NW Italy)",1994,P.,Fravega,M.,Piazza,"R. Stockar, G. Vannucci",,,Rivista Italiana di Paleontologia e Stratigrafia,,,,,,,100,,423,456,,,auth
71677,ref,journal article,New Paleogene pollen species from the Gulf and Atlantic Coastal Plains,1978,N. O.,Frederiksen,,,,,,Journal of Research of the U.S. Geological Survey,,,,,,,6,5,691,696,English,,"auth,class"
85520,ref,journal article,Upper Paleocene and Lowermost Eocene Angiosperm Pollen Biostratigraphy of the Eastern Gulf Coast and Virginia,1998,N. O.,Frederiksen,,,,,,Micropaleontology,,,,,,,44,1,45,68,English,,"auth,class"
81720,ref,journal article,Taxonomy and Biostratigraphy of Late Cretaceous and Paleogene Triatriate Pollen from South Carolina,1978,N. O.,Frederiksen,R. A.,Christopher,,,,Palynology,,,,,,,2,,113,145,English,,"auth,class"
54872,ref,journal article,Estudio Palinológico de la Formación Cerro Dorotea (Maestrichtiano-Paleoceno) de la Provincia de Santa Cruz. I,1972,C.,Freile,,,,,,"Revista del Museo de la Plata (nueva serie), Sección Paleontología",,,,,,,6,38,39,63,Spanish,,"auth,class"
45438,ref,journal article,"Restos del género ""Eucalyptus"" en el Mioceno de Neuquén",1953,J.,Frenguelli,,,,,,Notas del Museo,,,,,,,XVI,97,209,213,Spanish,,auth
46116,ref,journal article,Nuevos elementos florísticos del Magellaniano de Patagonia Austral,1941,J.,Frenguelli,,,,,,Notas del Museo de La Plata. Paleontología,,,,,,,VI,30,173,210,Spanish,,auth
7797,ref,journal article,Reproductive structures of Cretaceous Platanaceae,1988,E. M.,Friis,P. R.,Crane,K. R . Pedersen,,,Biologiske Skrifter Det Kongelige Danske Videnskskabernes Selskab,,,,,,,31,,1,55,,,"auth,class"
82745,ref,journal article,Extinct seed plant diversity in the Early Cretaceous: An enigmatic new microsporangiate fossil with Decussosporites pollen in situ,2022,E. M.,Friis,P. R.,Crane,K. R. Pedersen,,,Review of Palaeobotany and Palynology,,,,,,,304,,104716,,English,https://doi.org/10.1016/j.revpalbo.2022.104716,"auth,class"
40795,ref,journal article,Etude sur les vegetaux fossiles de l'etage Sparnacien du Bassin de Paris,1910,P.-H.,Fritel,,,,,,"Memoires de la Societe Geologique de France, Palaeontologie",,,,,,,40,,1,37,French,,auth
75245,ref,serial monograph,Azpeitia (Bacillariophyceae): Related genera and promorphology,1986,G. A.,Fryxell,P. A.,Sims,T. P. Watkins,,,Systematic Botany Monographs,,,,,,,13,,1,74,English,,class
64756,ref,journal article,"Age constraint on the obduction of ophiolitic rocks in the Yap Island, Philippine Sea, using nannofossils",1998,K.,Fujioka,H.,Matsuoka,"G. Kimura, A. Takeuchi, H. Matsugi, H. Okada",,,Journal of the Geological Society of Japan,,,,,,,104,,415,418,English,,"auth,class"
83107,ref,journal article,Relationships within Cupressaceae sensu lato: a combined morphological and molecular approach,2000,P.,Gadek,D.,Alpers,"M. Heslewood, C. Quinn",,,American Journal of Botany,,,,,,,87,7,1044,1057,English,10.2307/2657004,class
75698,ref,journal article,"The Khuff Formation (Middle East) and time-equivalents in Turkey and South China: biostratigraphy from Capitanian to Changhsingian times (Permian), new foraminiferal taxa, and palaeogeographical implications",2007,J.,Gaillot,D.,Vachard,,,,Coloquios de Paleontología,,,,,,,57,,37,233,English,,"auth,class"
77854,ref,journal article,"Non-geniculate coralline algae (Corallinales, Rhodophyta) from the Lower Oligocene of Poljsica Pri Podnartu (Northern Slovenia)",2009,L.,Gale,,,,,,Rivista Italiano di Paleontologia e Stratigrafia,,,,,,,115,1,87,100,English,,class
44540,ref,journal article,"Miliolipora species (Foraminifera, Miliolina) from the Rhaetian Dachstein Limestone of Karavanke Mts (Slovenia); palaeoecological and palaeobiogeographic implications",2012,L.,Gale,R.,Rettori,"R. Martini, A. Kastelic, J. Praprotnik, M. Jamnik, A. Smuc, B. Rozic",,,Revue de Micropaleontologie,,,,,,,55,,99,112,English,,"auth,class"
70963,ref,serial monograph,Faunes et paysages du Grès à Voltzia du Nord des Vosges: Essai paléoécologique sur le Buntsandstein supérieur,1971,J.-C.,Gall,,,,,,Mémoires Service de la Carta Géologique d’Alsace et de Lorraine,,,,,,,34,,1,318,French,,"auth,class"
49154,ref,journal article,"Potamogetonaceae Fossil Fruits from the Tertiary of Patagonia, Argentina",2009,M. A.,Gandolfo,M.,Zamaloa,"N. R. Cúneo, A. Archangelsky",,,International Journal of Plant Sciences,,,,,,,170,3,419,428,English,10.1086/595290,"auth,class"
